Month,Day,Year, Annual Change, Inflation Rate (%),Annual Average CPI(-U),Annual Percent Change, price,return
5,18,1990,0.57,5.398,130.7,0.054,0.958,0.0095
5,21,1990,0.57,5.398,130.7,0.054,0.9675,0.005
5,22,1990,0.57,5.398,130.7,0.054,0.9725,-0.009
5,23,1990,0.57,5.398,130.7,0.054,0.9635,0.0095
5,24,1990,0.57,5.398,130.7,0.054,0.973,-0.001
5,25,1990,0.57,5.398,130.7,0.054,0.972,-0.0205
5,29,1990,0.57,5.398,130.7,0.054,0.9515,0.0095
5,30,1990,0.57,5.398,130.7,0.054,0.961,-0.0205
5,31,1990,0.57,5.398,130.7,0.054,0.9405,-0.0095
6,1,1990,0.57,5.398,130.7,0.054,0.931,-0.002
6,4,1990,0.57,5.398,130.7,0.054,0.929,0.0175
6,5,1990,0.57,5.398,130.7,0.054,0.9465,-0.007
6,6,1990,0.57,5.398,130.7,0.054,0.9395,0.008
6,7,1990,0.57,5.398,130.7,0.054,0.9475,-0.017
6,8,1990,0.57,5.398,130.7,0.054,0.9305,-0.01
6,11,1990,0.57,5.398,130.7,0.054,0.9205,0.0005
6,12,1990,0.57,5.398,130.7,0.054,0.921,-0.0035
6,13,1990,0.57,5.398,130.7,0.054,0.9175,-0.0465
6,14,1990,0.57,5.398,130.7,0.054,0.871,0.009
6,15,1990,0.57,5.398,130.7,0.054,0.88,0.007
6,18,1990,0.57,5.398,130.7,0.054,0.887,-0.003
6,19,1990,0.57,5.398,130.7,0.054,0.884,-0.0255
6,20,1990,0.57,5.398,130.7,0.054,0.8585,0.008
6,21,1990,0.57,5.398,130.7,0.054,0.8665,-0.01
6,22,1990,0.57,5.398,130.7,0.054,0.8565,0.001
6,25,1990,0.57,5.398,130.7,0.054,0.8575,-0.004
6,26,1990,0.57,5.398,130.7,0.054,0.8535,0.0141
6,27,1990,0.57,5.398,130.7,0.054,0.8676,-0.0053
6,28,1990,0.57,5.398,130.7,0.054,0.8623,-0.0117
6,29,1990,0.57,5.398,130.7,0.054,0.8506,0.0179
7,2,1990,0.57,5.398,130.7,0.054,0.8685,0.0165
7,3,1990,0.57,5.398,130.7,0.054,0.885,0.001
7,5,1990,0.57,5.398,130.7,0.054,0.886,-0.011
7,6,1990,0.57,5.398,130.7,0.054,0.875,-0.0065
7,9,1990,0.57,5.398,130.7,0.054,0.8685,0.0165
7,10,1990,0.57,5.398,130.7,0.054,0.885,-0.005
7,11,1990,0.57,5.398,130.7,0.054,0.88,-0.0205
7,12,1990,0.57,5.398,130.7,0.054,0.8595,-0.008
7,13,1990,0.57,5.398,130.7,0.054,0.8515,0.011
7,16,1990,0.57,5.398,130.7,0.054,0.8625,0
7,17,1990,0.57,5.398,130.7,0.054,0.8625,0.017
7,18,1990,0.57,5.398,130.7,0.054,0.8795,0.009
7,19,1990,0.57,5.398,130.7,0.054,0.8885,-0.0195
7,20,1990,0.57,5.398,130.7,0.054,0.869,0.0025
7,23,1990,0.57,5.398,130.7,0.054,0.8715,0.008
7,24,1990,0.57,5.398,130.7,0.054,0.8795,0.0085
7,25,1990,0.57,5.398,130.7,0.054,0.888,0.0205
7,26,1990,0.57,5.398,130.7,0.054,0.9085,0.009
7,27,1990,0.57,5.398,130.7,0.054,0.9175,-0.013
7,30,1990,0.57,5.398,130.7,0.054,0.9045,0.0335
7,31,1990,0.57,5.398,130.7,0.054,0.938,-0.0055
8,1,1990,0.57,5.398,130.7,0.054,0.9325,-0.0115
8,2,1990,0.57,5.398,130.7,0.054,0.921,-0.0135
8,3,1990,0.57,5.398,130.7,0.054,0.9075,0.016
8,6,1990,0.57,5.398,130.7,0.054,0.9235,0.0025
8,7,1990,0.57,5.398,130.7,0.054,0.926,-0.0075
8,8,1990,0.57,5.398,130.7,0.054,0.9185,0.0125
8,9,1990,0.57,5.398,130.7,0.054,0.931,0.004
8,10,1990,0.57,5.398,130.7,0.054,0.935,0.021
8,13,1990,0.57,5.398,130.7,0.054,0.956,-0.0095
8,14,1990,0.57,5.398,130.7,0.054,0.9465,0.0105
8,15,1990,0.57,5.398,130.7,0.054,0.957,-0.014
8,16,1990,0.57,5.398,130.7,0.054,0.943,0.002
8,17,1990,0.57,5.398,130.7,0.054,0.945,-0.0165
8,20,1990,0.57,5.398,130.7,0.054,0.9285,0.002
8,21,1990,0.57,5.398,130.7,0.054,0.9305,0.021
8,22,1990,0.57,5.398,130.7,0.054,0.9515,0.034
8,23,1990,0.57,5.398,130.7,0.054,0.9855,0.0145
8,24,1990,0.57,5.398,130.7,0.054,1,-0.0165
8,27,1990,0.57,5.398,130.7,0.054,0.9835,0.0072
8,28,1990,0.57,5.398,130.7,0.054,0.9907,0.0003
8,29,1990,0.57,5.398,130.7,0.054,0.991,0.0334
8,30,1990,0.57,5.398,130.7,0.054,1.0244,-0.0023
8,31,1990,0.57,5.398,130.7,0.054,1.0221,-0.0101
9,4,1990,0.57,5.398,130.7,0.054,1.012,0.025
9,5,1990,0.57,5.398,130.7,0.054,1.037,-0.0145
9,6,1990,0.57,5.398,130.7,0.054,1.0225,-0.04
9,7,1990,0.57,5.398,130.7,0.054,0.9825,-0.002
9,10,1990,0.57,5.398,130.7,0.054,0.9805,0.006
9,11,1990,0.57,5.398,130.7,0.054,0.9865,-0.0155
9,12,1990,0.57,5.398,130.7,0.054,0.971,-0.02
9,13,1990,0.57,5.398,130.7,0.054,0.951,0.007
9,14,1990,0.57,5.398,130.7,0.054,0.958,0.007
9,17,1990,0.57,5.398,130.7,0.054,0.965,-0.0085
9,18,1990,0.57,5.398,130.7,0.054,0.9565,0.0145
9,19,1990,0.57,5.398,130.7,0.054,0.971,-0.005
9,20,1990,0.57,5.398,130.7,0.054,0.966,0.009
9,21,1990,0.57,5.398,130.7,0.054,0.975,-0.035
9,24,1990,0.57,5.398,130.7,0.054,0.94,0.0065
9,25,1990,0.57,5.398,130.7,0.054,0.9465,-0.003
9,26,1990,0.57,5.398,130.7,0.054,0.9435,0.0015
9,27,1990,0.57,5.398,130.7,0.054,0.945,-0.015
9,28,1990,0.57,5.398,130.7,0.054,0.93,-0.006
10,1,1990,0.57,5.398,130.7,0.054,0.924,0.011
10,2,1990,0.57,5.398,130.7,0.054,0.935,0.006
10,3,1990,0.57,5.398,130.7,0.054,0.941,-0.0095
10,4,1990,0.57,5.398,130.7,0.054,0.9315,-0.0025
10,5,1990,0.57,5.398,130.7,0.054,0.929,0.008
10,8,1990,0.57,5.398,130.7,0.054,0.937,-0.0025
10,9,1990,0.57,5.398,130.7,0.054,0.9345,-0.022
10,10,1990,0.57,5.398,130.7,0.054,0.9125,0.003
10,11,1990,0.57,5.398,130.7,0.054,0.9155,0.0095
10,12,1990,0.57,5.398,130.7,0.054,0.925,0.003
10,15,1990,0.57,5.398,130.7,0.054,0.928,-0.0095
10,16,1990,0.57,5.398,130.7,0.054,0.9185,0.0115
10,17,1990,0.57,5.398,130.7,0.054,0.93,-0.004
10,18,1990,0.57,5.398,130.7,0.054,0.926,-0.0105
10,19,1990,0.57,5.398,130.7,0.054,0.9155,0.0145
10,22,1990,0.57,5.398,130.7,0.054,0.93,-0.012
10,23,1990,0.57,5.398,130.7,0.054,0.918,0.002
10,24,1990,0.57,5.398,130.7,0.054,0.92,-0.007
10,25,1990,0.57,5.398,130.7,0.054,0.913,0.003
10,26,1990,0.57,5.398,130.7,0.054,0.916,0.009
10,29,1990,0.57,5.398,130.7,0.054,0.925,-0.0015
10,30,1990,0.57,5.398,130.7,0.054,0.9235,-0.0185
10,31,1990,0.57,5.398,130.7,0.054,0.905,-0.0165
11,1,1990,0.57,5.398,130.7,0.054,0.8885,-0.0015
11,2,1990,0.57,5.398,130.7,0.054,0.887,-0.027
11,5,1990,0.57,5.398,130.7,0.054,0.86,-0.0015
11,6,1990,0.57,5.398,130.7,0.054,0.8585,0
11,7,1990,0.57,5.398,130.7,0.054,0.8585,0.0085
11,8,1990,0.57,5.398,130.7,0.054,0.867,-0.024
11,9,1990,0.57,5.398,130.7,0.054,0.843,0.001
11,12,1990,0.57,5.398,130.7,0.054,0.844,-0.003
11,13,1990,0.57,5.398,130.7,0.054,0.841,0.002
11,14,1990,0.57,5.398,130.7,0.054,0.843,-0.0255
11,15,1990,0.57,5.398,130.7,0.054,0.8175,-0.004
11,16,1990,0.57,5.398,130.7,0.054,0.8135,0.031
11,19,1990,0.57,5.398,130.7,0.054,0.8445,-0.0175
11,20,1990,0.57,5.398,130.7,0.054,0.827,-0.0055
11,21,1990,0.57,5.398,130.7,0.054,0.8215,0.0315
11,26,1990,0.57,5.398,130.7,0.054,0.853,0.0026
11,27,1990,0.57,5.398,130.7,0.054,0.8556,0.0044
11,28,1990,0.57,5.398,130.7,0.054,0.86,0.0122
11,29,1990,0.57,5.398,130.7,0.054,0.8722,-0.009
11,30,1990,0.57,5.398,130.7,0.054,0.8632,0.0103
12,3,1990,0.57,5.398,130.7,0.054,0.8735,0.036
12,4,1990,0.57,5.398,130.7,0.054,0.9095,0.004
12,5,1990,0.57,5.398,130.7,0.054,0.9135,0.0185
12,6,1990,0.57,5.398,130.7,0.054,0.932,-0.01
12,7,1990,0.57,5.398,130.7,0.054,0.922,-0.006
12,10,1990,0.57,5.398,130.7,0.054,0.916,0.021
12,11,1990,0.57,5.398,130.7,0.054,0.937,0.003
12,12,1990,0.57,5.398,130.7,0.054,0.94,0.015
12,13,1990,0.57,5.398,130.7,0.054,0.955,-0.0115
12,14,1990,0.57,5.398,130.7,0.054,0.9435,-0.0125
12,17,1990,0.57,5.398,130.7,0.054,0.931,-0.0065
12,18,1990,0.57,5.398,130.7,0.054,0.9245,-0.0085
12,19,1990,0.57,5.398,130.7,0.054,0.916,-0.0085
12,20,1990,0.57,5.398,130.7,0.054,0.9075,-0.0165
12,21,1990,0.57,5.398,130.7,0.054,0.891,-0.017
12,26,1990,0.57,5.398,130.7,0.054,0.874,0.0055
12,27,1990,0.57,5.398,130.7,0.054,0.8795,0.007
12,28,1990,0.57,5.398,130.7,0.054,0.8865,-0.006
1,2,1991,-1.16,4.235,136.2,0.042,0.8805,0.012
1,3,1991,-1.16,4.235,136.2,0.042,0.8925,-0.0035
1,4,1991,-1.16,4.235,136.2,0.042,0.889,0.015
1,7,1991,-1.16,4.235,136.2,0.042,0.904,0.0005
1,8,1991,-1.16,4.235,136.2,0.042,0.9045,-0.003
1,9,1991,-1.16,4.235,136.2,0.042,0.9015,-0.002
1,10,1991,-1.16,4.235,136.2,0.042,0.8995,-0.0215
1,11,1991,-1.16,4.235,136.2,0.042,0.878,-0.0125
1,14,1991,-1.16,4.235,136.2,0.042,0.8655,-0.0045
1,15,1991,-1.16,4.235,136.2,0.042,0.861,0.0085
1,16,1991,-1.16,4.235,136.2,0.042,0.8695,0.0105
1,17,1991,-1.16,4.235,136.2,0.042,0.88,-0.0025
1,18,1991,-1.16,4.235,136.2,0.042,0.8775,-0.0055
1,21,1991,-1.16,4.235,136.2,0.042,0.872,-0.005
1,22,1991,-1.16,4.235,136.2,0.042,0.867,-0.003
1,23,1991,-1.16,4.235,136.2,0.042,0.864,0.0035
1,24,1991,-1.16,4.235,136.2,0.042,0.8675,-0.008
1,25,1991,-1.16,4.235,136.2,0.042,0.8595,-0.0315
1,28,1991,-1.16,4.235,136.2,0.042,0.828,0.0035
1,29,1991,-1.16,4.235,136.2,0.042,0.8315,-0.002
1,30,1991,-1.16,4.235,136.2,0.042,0.8295,0.0005
1,31,1991,-1.16,4.235,136.2,0.042,0.83,-0.007
2,1,1991,-1.16,4.235,136.2,0.042,0.823,0.011
2,4,1991,-1.16,4.235,136.2,0.042,0.834,0.0095
2,5,1991,-1.16,4.235,136.2,0.042,0.8435,-0.0085
2,6,1991,-1.16,4.235,136.2,0.042,0.835,0.0045
2,7,1991,-1.16,4.235,136.2,0.042,0.8395,0.033
2,8,1991,-1.16,4.235,136.2,0.042,0.8725,0.011
2,11,1991,-1.16,4.235,136.2,0.042,0.8835,-0.0115
2,12,1991,-1.16,4.235,136.2,0.042,0.872,0.04
2,13,1991,-1.16,4.235,136.2,0.042,0.912,0.005
2,14,1991,-1.16,4.235,136.2,0.042,0.917,-0.0115
2,15,1991,-1.16,4.235,136.2,0.042,0.9055,-0.0015
2,19,1991,-1.16,4.235,136.2,0.042,0.904,0.0165
2,20,1991,-1.16,4.235,136.2,0.042,0.9205,-0.003
2,21,1991,-1.16,4.235,136.2,0.042,0.9175,-0.02
2,22,1991,-1.16,4.235,136.2,0.042,0.8975,0.0104
2,25,1991,-1.16,4.235,136.2,0.042,0.9079,0.0034
2,26,1991,-1.16,4.235,136.2,0.042,0.9113,-0.0106
2,27,1991,-1.16,4.235,136.2,0.042,0.9007,0.0216
2,28,1991,-1.16,4.235,136.2,0.042,0.9223,0.0047
3,1,1991,-1.16,4.235,136.2,0.042,0.927,-0.007
3,4,1991,-1.16,4.235,136.2,0.042,0.92,0.0165
3,5,1991,-1.16,4.235,136.2,0.042,0.9365,0.022
3,6,1991,-1.16,4.235,136.2,0.042,0.9585,-0.0025
3,7,1991,-1.16,4.235,136.2,0.042,0.956,-0.0235
3,8,1991,-1.16,4.235,136.2,0.042,0.9325,-0.0065
3,11,1991,-1.16,4.235,136.2,0.042,0.926,-0.016
3,12,1991,-1.16,4.235,136.2,0.042,0.91,0.0195
3,13,1991,-1.16,4.235,136.2,0.042,0.9295,-0.002
3,14,1991,-1.16,4.235,136.2,0.042,0.9275,0
3,15,1991,-1.16,4.235,136.2,0.042,0.9275,0.0165
3,18,1991,-1.16,4.235,136.2,0.042,0.944,-0.027
3,19,1991,-1.16,4.235,136.2,0.042,0.917,0.027
3,20,1991,-1.16,4.235,136.2,0.042,0.944,0.006
3,21,1991,-1.16,4.235,136.2,0.042,0.95,-0.0195
3,22,1991,-1.16,4.235,136.2,0.042,0.9305,0.0035
3,25,1991,-1.16,4.235,136.2,0.042,0.934,0.015
3,26,1991,-1.16,4.235,136.2,0.042,0.949,0.005
3,27,1991,-1.16,4.235,136.2,0.042,0.954,-0.007
3,28,1991,-1.16,4.235,136.2,0.042,0.947,0.004
4,1,1991,-1.16,4.235,136.2,0.042,0.951,-0.015
4,2,1991,-1.16,4.235,136.2,0.042,0.936,0.0045
4,3,1991,-1.16,4.235,136.2,0.042,0.9405,-0.014
4,4,1991,-1.16,4.235,136.2,0.042,0.9265,0.003
4,5,1991,-1.16,4.235,136.2,0.042,0.9295,0.003
4,8,1991,-1.16,4.235,136.2,0.042,0.9325,-0.0205
4,9,1991,-1.16,4.235,136.2,0.042,0.912,0.0065
4,10,1991,-1.16,4.235,136.2,0.042,0.9185,0.0005
4,11,1991,-1.16,4.235,136.2,0.042,0.919,-0.0035
4,12,1991,-1.16,4.235,136.2,0.042,0.9155,0.0035
4,15,1991,-1.16,4.235,136.2,0.042,0.919,0.0025
4,16,1991,-1.16,4.235,136.2,0.042,0.9215,-0.0095
4,17,1991,-1.16,4.235,136.2,0.042,0.912,-0.001
4,18,1991,-1.16,4.235,136.2,0.042,0.911,-0.024
4,19,1991,-1.16,4.235,136.2,0.042,0.887,0.011
4,22,1991,-1.16,4.235,136.2,0.042,0.898,-0.0085
4,23,1991,-1.16,4.235,136.2,0.042,0.8895,-0.0065
4,24,1991,-1.16,4.235,136.2,0.042,0.883,0.0052
4,25,1991,-1.16,4.235,136.2,0.042,0.8882,-0.0106
4,26,1991,-1.16,4.235,136.2,0.042,0.8776,0.0086
4,29,1991,-1.16,4.235,136.2,0.042,0.8862,0.003
4,30,1991,-1.16,4.235,136.2,0.042,0.8892,0.0143
5,1,1991,-1.16,4.235,136.2,0.042,0.9035,-0.0165
5,2,1991,-1.16,4.235,136.2,0.042,0.887,-0.001
5,3,1991,-1.16,4.235,136.2,0.042,0.886,-0.006
5,6,1991,-1.16,4.235,136.2,0.042,0.88,0.004
5,7,1991,-1.16,4.235,136.2,0.042,0.884,0.0005
5,8,1991,-1.16,4.235,136.2,0.042,0.8845,-0.0065
5,9,1991,-1.16,4.235,136.2,0.042,0.878,0.016
5,10,1991,-1.16,4.235,136.2,0.042,0.894,-0.0085
5,13,1991,-1.16,4.235,136.2,0.042,0.8855,0.0065
5,14,1991,-1.16,4.235,136.2,0.042,0.892,0.0025
5,15,1991,-1.16,4.235,136.2,0.042,0.8945,-0.007
5,16,1991,-1.16,4.235,136.2,0.042,0.8875,0.0105
5,17,1991,-1.16,4.235,136.2,0.042,0.898,-0.0005
5,20,1991,-1.16,4.235,136.2,0.042,0.8975,-0.022
5,21,1991,-1.16,4.235,136.2,0.042,0.8755,-0.0075
5,22,1991,-1.16,4.235,136.2,0.042,0.868,-0.003
5,23,1991,-1.16,4.235,136.2,0.042,0.865,0.0055
5,24,1991,-1.16,4.235,136.2,0.042,0.8705,-0.005
5,28,1991,-1.16,4.235,136.2,0.042,0.8655,-0.001
5,29,1991,-1.16,4.235,136.2,0.042,0.8645,0.007
5,30,1991,-1.16,4.235,136.2,0.042,0.8715,-0.0045
5,31,1991,-1.16,4.235,136.2,0.042,0.867,0
6,3,1991,-1.16,4.235,136.2,0.042,0.867,0.0035
6,4,1991,-1.16,4.235,136.2,0.042,0.8705,0.0075
6,5,1991,-1.16,4.235,136.2,0.042,0.878,0.002
6,6,1991,-1.16,4.235,136.2,0.042,0.88,-0.024
6,7,1991,-1.16,4.235,136.2,0.042,0.856,-0.0005
6,10,1991,-1.16,4.235,136.2,0.042,0.8555,-0.0005
6,11,1991,-1.16,4.235,136.2,0.042,0.855,-0.015
6,12,1991,-1.16,4.235,136.2,0.042,0.84,0.005
6,13,1991,-1.16,4.235,136.2,0.042,0.845,-0.002
6,14,1991,-1.16,4.235,136.2,0.042,0.843,0
6,17,1991,-1.16,4.235,136.2,0.042,0.843,0.001
6,18,1991,-1.16,4.235,136.2,0.042,0.844,-0.012
6,19,1991,-1.16,4.235,136.2,0.042,0.832,0.009
6,20,1991,-1.16,4.235,136.2,0.042,0.841,0.007
6,21,1991,-1.16,4.235,136.2,0.042,0.848,0.005
6,24,1991,-1.16,4.235,136.2,0.042,0.853,0.0169
6,25,1991,-1.16,4.235,136.2,0.042,0.8699,0.0031
6,26,1991,-1.16,4.235,136.2,0.042,0.873,-0.0216
6,27,1991,-1.16,4.235,136.2,0.042,0.8514,0.0042
6,28,1991,-1.16,4.235,136.2,0.042,0.8556,0.0124
7,1,1991,-1.16,4.235,136.2,0.042,0.868,0.0005
7,2,1991,-1.16,4.235,136.2,0.042,0.8685,-0.0035
7,3,1991,-1.16,4.235,136.2,0.042,0.865,-0.01
7,8,1991,-1.16,4.235,136.2,0.042,0.855,-0.0075
7,9,1991,-1.16,4.235,136.2,0.042,0.8475,-0.0025
7,10,1991,-1.16,4.235,136.2,0.042,0.845,-0.0055
7,11,1991,-1.16,4.235,136.2,0.042,0.8395,0.0125
7,12,1991,-1.16,4.235,136.2,0.042,0.852,-0.0195
7,15,1991,-1.16,4.235,136.2,0.042,0.8325,-0.0015
7,16,1991,-1.16,4.235,136.2,0.042,0.831,0.0105
7,17,1991,-1.16,4.235,136.2,0.042,0.8415,-0.0055
7,18,1991,-1.16,4.235,136.2,0.042,0.836,-0.0045
7,19,1991,-1.16,4.235,136.2,0.042,0.8315,-0.001
7,22,1991,-1.16,4.235,136.2,0.042,0.8305,-0.0065
7,23,1991,-1.16,4.235,136.2,0.042,0.824,0
7,24,1991,-1.16,4.235,136.2,0.042,0.824,-0.0155
7,25,1991,-1.16,4.235,136.2,0.042,0.8085,0.0085
7,26,1991,-1.16,4.235,136.2,0.042,0.817,0.004
7,29,1991,-1.16,4.235,136.2,0.042,0.821,0
7,30,1991,-1.16,4.235,136.2,0.042,0.821,-0.007
7,31,1991,-1.16,4.235,136.2,0.042,0.814,0.016
8,1,1991,-1.16,4.235,136.2,0.042,0.83,-0.0045
8,2,1991,-1.16,4.235,136.2,0.042,0.8255,0.0035
8,5,1991,-1.16,4.235,136.2,0.042,0.829,-0.0045
8,6,1991,-1.16,4.235,136.2,0.042,0.8245,-0.008
8,7,1991,-1.16,4.235,136.2,0.042,0.8165,-0.0095
8,8,1991,-1.16,4.235,136.2,0.042,0.807,0.0045
8,9,1991,-1.16,4.235,136.2,0.042,0.8115,-0.012
8,12,1991,-1.16,4.235,136.2,0.042,0.7995,-0.0075
8,13,1991,-1.16,4.235,136.2,0.042,0.792,0.015
8,14,1991,-1.16,4.235,136.2,0.042,0.807,-0.0085
8,15,1991,-1.16,4.235,136.2,0.042,0.7985,-0.008
8,16,1991,-1.16,4.235,136.2,0.042,0.7905,-0.003
8,19,1991,-1.16,4.235,136.2,0.042,0.7875,-0.0095
8,20,1991,-1.16,4.235,136.2,0.042,0.778,0.007
8,21,1991,-1.16,4.235,136.2,0.042,0.785,0.008
8,22,1991,-1.16,4.235,136.2,0.042,0.793,0.036
8,23,1991,-1.16,4.235,136.2,0.042,0.829,0.0075
8,26,1991,-1.16,4.235,136.2,0.042,0.8365,0.0135
8,27,1991,-1.16,4.235,136.2,0.042,0.85,0.005
8,28,1991,-1.16,4.235,136.2,0.042,0.855,0.0146
8,29,1991,-1.16,4.235,136.2,0.042,0.8696,0.0137
8,30,1991,-1.16,4.235,136.2,0.042,0.8833,0.0082
9,3,1991,-1.16,4.235,136.2,0.042,0.8915,-0.0065
9,4,1991,-1.16,4.235,136.2,0.042,0.885,0.017
9,5,1991,-1.16,4.235,136.2,0.042,0.902,0.008
9,6,1991,-1.16,4.235,136.2,0.042,0.91,0.0255
9,9,1991,-1.16,4.235,136.2,0.042,0.9355,-0.0105
9,10,1991,-1.16,4.235,136.2,0.042,0.925,-0.0075
9,11,1991,-1.16,4.235,136.2,0.042,0.9175,0.0135
9,12,1991,-1.16,4.235,136.2,0.042,0.931,-0.0165
9,13,1991,-1.16,4.235,136.2,0.042,0.9145,-0.019
9,16,1991,-1.16,4.235,136.2,0.042,0.8955,-0.02
9,17,1991,-1.16,4.235,136.2,0.042,0.8755,0.006
9,18,1991,-1.16,4.235,136.2,0.042,0.8815,0.021
9,19,1991,-1.16,4.235,136.2,0.042,0.9025,0.0055
9,20,1991,-1.16,4.235,136.2,0.042,0.908,-0.016
9,23,1991,-1.16,4.235,136.2,0.042,0.892,0.025
9,24,1991,-1.16,4.235,136.2,0.042,0.917,-0.004
9,25,1991,-1.16,4.235,136.2,0.042,0.913,-0.0195
9,26,1991,-1.16,4.235,136.2,0.042,0.8935,-0.0365
9,27,1991,-1.16,4.235,136.2,0.042,0.857,-0.028
9,30,1991,-1.16,4.235,136.2,0.042,0.829,-0.017
10,1,1991,-1.16,4.235,136.2,0.042,0.812,-0.0015
10,2,1991,-1.16,4.235,136.2,0.042,0.8105,-0.013
10,3,1991,-1.16,4.235,136.2,0.042,0.7975,-0.0015
10,4,1991,-1.16,4.235,136.2,0.042,0.796,0.007
10,7,1991,-1.16,4.235,136.2,0.042,0.803,0
10,8,1991,-1.16,4.235,136.2,0.042,0.803,0.005
10,9,1991,-1.16,4.235,136.2,0.042,0.808,0.002
10,10,1991,-1.16,4.235,136.2,0.042,0.81,0.005
10,11,1991,-1.16,4.235,136.2,0.042,0.815,0.0005
10,14,1991,-1.16,4.235,136.2,0.042,0.8155,-0.0165
10,15,1991,-1.16,4.235,136.2,0.042,0.799,0.026
10,16,1991,-1.16,4.235,136.2,0.042,0.825,0.003
10,17,1991,-1.16,4.235,136.2,0.042,0.828,0.0035
10,18,1991,-1.16,4.235,136.2,0.042,0.8315,0.0065
10,21,1991,-1.16,4.235,136.2,0.042,0.838,-0.002
10,22,1991,-1.16,4.235,136.2,0.042,0.836,-0.0115
10,23,1991,-1.16,4.235,136.2,0.042,0.8245,-0.0005
10,24,1991,-1.16,4.235,136.2,0.042,0.824,-0.014
10,25,1991,-1.16,4.235,136.2,0.042,0.81,0.007
10,28,1991,-1.16,4.235,136.2,0.042,0.817,0.009
10,29,1991,-1.16,4.235,136.2,0.042,0.826,-0.003
10,30,1991,-1.16,4.235,136.2,0.042,0.823,-0.0175
10,31,1991,-1.16,4.235,136.2,0.042,0.8055,-0.0175
11,1,1991,-1.16,4.235,136.2,0.042,0.788,-0.0025
11,4,1991,-1.16,4.235,136.2,0.042,0.7855,0.0005
11,5,1991,-1.16,4.235,136.2,0.042,0.786,-0.021
11,6,1991,-1.16,4.235,136.2,0.042,0.765,0.006
11,7,1991,-1.16,4.235,136.2,0.042,0.771,0.016
11,8,1991,-1.16,4.235,136.2,0.042,0.787,-0.004
11,11,1991,-1.16,4.235,136.2,0.042,0.783,0.007
11,12,1991,-1.16,4.235,136.2,0.042,0.79,0.0025
11,13,1991,-1.16,4.235,136.2,0.042,0.7925,0.001
11,14,1991,-1.16,4.235,136.2,0.042,0.7935,-0.007
11,15,1991,-1.16,4.235,136.2,0.042,0.7865,-0.0105
11,18,1991,-1.16,4.235,136.2,0.042,0.776,0.0225
11,19,1991,-1.16,4.235,136.2,0.042,0.7985,0.0015
11,20,1991,-1.16,4.235,136.2,0.042,0.8,-0.0005
11,21,1991,-1.16,4.235,136.2,0.042,0.7995,-0.0032
11,22,1991,-1.16,4.235,136.2,0.042,0.7963,-0.0031
11,25,1991,-1.16,4.235,136.2,0.042,0.7932,0.0173
11,26,1991,-1.16,4.235,136.2,0.042,0.8105,0.0179
11,27,1991,-1.16,4.235,136.2,0.042,0.8284,0.0256
12,2,1991,-1.16,4.235,136.2,0.042,0.854,-0.002
12,3,1991,-1.16,4.235,136.2,0.042,0.852,-0.0265
12,4,1991,-1.16,4.235,136.2,0.042,0.8255,-0.01
12,5,1991,-1.16,4.235,136.2,0.042,0.8155,-0.009
12,6,1991,-1.16,4.235,136.2,0.042,0.8065,-0.005
12,9,1991,-1.16,4.235,136.2,0.042,0.8015,-0.004
12,10,1991,-1.16,4.235,136.2,0.042,0.7975,-0.0125
12,11,1991,-1.16,4.235,136.2,0.042,0.785,0.0055
12,12,1991,-1.16,4.235,136.2,0.042,0.7905,0.0025
12,13,1991,-1.16,4.235,136.2,0.042,0.793,-0.005
12,16,1991,-1.16,4.235,136.2,0.042,0.788,0.0045
12,17,1991,-1.16,4.235,136.2,0.042,0.7925,-0.009
12,18,1991,-1.16,4.235,136.2,0.042,0.7835,-0.0055
12,19,1991,-1.16,4.235,136.2,0.042,0.778,0.002
12,20,1991,-1.16,4.235,136.2,0.042,0.78,0.004
12,23,1991,-1.16,4.235,136.2,0.042,0.784,-0.009
12,24,1991,-1.16,4.235,136.2,0.042,0.775,0.006
12,26,1991,-1.16,4.235,136.2,0.042,0.781,0.0045
12,27,1991,-1.16,4.235,136.2,0.042,0.7855,-0.015
12,30,1991,-1.16,4.235,136.2,0.042,0.7705,0.0065
12,31,1991,-1.16,4.235,136.2,0.042,0.777,0.013
1,2,1992,-1.21,3.0288,140.3,0.03,0.79,0.003
1,3,1992,-1.21,3.0288,140.3,0.03,0.793,-0.008
1,6,1992,-1.21,3.0288,140.3,0.03,0.785,0.0125
1,7,1992,-1.21,3.0288,140.3,0.03,0.7975,-0.005
1,8,1992,-1.21,3.0288,140.3,0.03,0.7925,0.0015
1,9,1992,-1.21,3.0288,140.3,0.03,0.794,-0.0005
1,10,1992,-1.21,3.0288,140.3,0.03,0.7935,-0.008
1,13,1992,-1.21,3.0288,140.3,0.03,0.7855,-0.0065
1,14,1992,-1.21,3.0288,140.3,0.03,0.779,0.0005
1,15,1992,-1.21,3.0288,140.3,0.03,0.7795,0.0095
1,16,1992,-1.21,3.0288,140.3,0.03,0.789,-0.012
1,17,1992,-1.21,3.0288,140.3,0.03,0.777,0.009
1,20,1992,-1.21,3.0288,140.3,0.03,0.786,-0.003
1,21,1992,-1.21,3.0288,140.3,0.03,0.783,0
1,22,1992,-1.21,3.0288,140.3,0.03,0.783,-0.022
1,23,1992,-1.21,3.0288,140.3,0.03,0.761,-0.004
